EXIO3,year,Country Area,Land Use,Pourcentage
CY,1983,9240.0,3335.73001,36.10097413419914
DE,1983,349130.0,290732.634011,83.27346089164494
DK,1983,40000.0,33677.919319,84.1947982975
ES,1983,499430.0,464401.01375,92.98620702600965
FI,1983,304590.0,245993.953494,80.76232098690042
FR,1983,547566.0,461322.014414,84.24957254723631
GB,1983,241930.0,209930.044804,86.77305204149961
GR,1983,128900.0,128858.770937,99.9680146912335
HU,1983,89880.0,81582.548386,90.76830038495771
ID,1983,1811570.0,1455413.0,80.33987094067577
IE,1983,68890.0,54331.952129,78.86769070837566
IN,1983,2973190.0,2487996.0,83.68102946666711
IT,1983,294110.0,242791.198232,82.55115372887694
JP,1983,366200.0,302462.733414,82.59495724030585
KR,1983,96460.0,82736.879386,85.77325252539913
LU,1983,2574.46,2128.410013,82.67403700193438
MT,1983,320.0,132.929997,41.540624062499994
MX,1983,1943950.0,1726650.0,88.821728953934
NL,1983,33760.0,23433.190016,69.41110786729858
NO,1983,365244.0,131274.531125,35.941598253496295
PL,1983,306290.0,280819.66762,91.68424291357864
PT,1983,91500.0,73269.410737,80.07585872896175
RO,1983,230340.0,210881.550918,91.5522926621516
SE,1983,407339.7,312511.478049,76.72011297916703
TR,1983,769630.0,592114.763828,76.93499003781038
TW,1983,35410.0,8940.000117,25.247105667890423
US,1983,9158960.0,7362873.0,80.38983683737018
WA,1983,7292478.74,5415517.0,74.2616769013714
WE,1983,130315.25,39506.159802,30.315837787212164
WF,1983,23962685.0,14248500.0,59.46119977790469
WL,1983,10213233.61,7405640.0,72.51023801853486
WM,1983,6459790.0,2113637.0,32.71990265937438
ZA,1983,1213090.0,1127584.0,92.95138860265932
AT,1984,82520.0,67182.538836,81.41364376635967
AU,1984,7682300.0,5957237.0,77.5449670020697
BE,1984,30152.45,21015.669633,69.69804985332867
BG,1984,110630.0,93584.421787,84.59226411190454
BR,1984,8358140.0,7653379.0,91.56796847145418
CA,1984,8965590.0,4082785.0,45.53838620771193
CH,1984,39528.79,28003.850457,70.84418839281446
CN,1984,9424670.0,6862424.0,72.81341415667605
CY,1984,9240.0,3329.719987,36.03593059523809
DE,1984,349130.0,290574.714493,83.22822859479278
DK,1984,40000.0,33738.339546,84.34584886500001
ES,1984,499440.0,463848.876563,92.87379396183726
FI,1984,304590.0,245988.734329,80.76060748186086
FR,1984,547566.0,461087.1825,84.20668604332629
GB,1984,241930.0,209831.82586,86.73245395775639
GR,1984,128900.0,128967.792773,100.05259330721489
HU,1984,89880.0,81482.599622,90.65709793279927
ID,1984,1811570.0,1455333.0,80.33545488167722
IE,1984,68890.0,54465.421333,79.06143320220642
IN,1984,2973190.0,2492546.0,83.83406374970991
IT,1984,294110.0,242714.605273,82.52511144571758
JP,1984,364700.0,301223.298269,82.59481718371265
KR,1984,96460.0,82732.489158,85.76870117976362
LU,1984,2574.46,2129.509976,82.7167629716523
MT,1984,320.0,132.929997,41.540624062499994
MX,1984,1943950.0,1727523.0,88.86663751639702
NL,1984,33760.0,23478.289357,69.54469596267774
NO,1984,365244.0,131301.101487,35.94887294164997
PL,1984,306290.0,281419.673809,91.88013771556368
PT,1984,91500.0,73277.030676,80.08418653114754
RO,1984,230340.0,210926.831425,91.5719507792828
SE,1984,407339.7,312502.448046,76.71789615546925
TR,1984,769630.0,595213.5425,77.3376222990268
TW,1984,35410.0,8920.010117,25.190652688506074
US,1984,9158960.0,7362873.0,80.38983683737018
WA,1984,7292478.74,5426674.0,74.41467014821903
WE,1984,130315.25,39516.499966,30.323772517798186
WF,1984,23962685.0,14253460.0,59.48189862696939
WL,1984,10213233.61,7405050.0,72.50446119972771
WM,1984,6459790.0,2168044.0,33.56214366101685
ZA,1984,1213090.0,1127584.0,92.95138860265932
AT,1985,82520.0,67190.281442,81.42302646873486
AU,1985,7682300.0,5958762.2425,77.56482098460097
BE,1985,30163.07,20993.050335,69.59852009427422
BG,1985,110630.0,93572.771739,84.58173347102957
BR,1985,8358140.0,7654424.6425,91.58047894029055
CA,1985,8965590.0,4082605.0,45.5363785316973
CH,1985,39528.87,27984.528802,70.7951651590344
CN,1985,9424670.0,6913181.5825,73.3519750028383
CY,1985,9240.0,3216.589948,34.81157952380952
DE,1985,349130.0,290438.081118,83.18909320826052
DK,1985,40000.0,33597.670536,83.99417634
ES,1985,499440.0,464136.202266,92.93132353555983
FI,1985,304590.0,245985.124793,80.75942243442005
FR,1985,547566.0,460816.293008,84.1572144742369
GB,1985,241930.0,209593.570977,86.63397304054892
GR,1985,128900.0,128878.766953,99.98352750426687
HU,1985,89880.0,81394.722412,90.55932622607922
ID,1985,1811570.0,1456475.0,80.39849412388149
IE,1985,68890.0,54387.987167,78.94903058063579
IN,1985,2973190.0,2492029.0,83.81667501908724
IT,1985,294110.0,242006.449395,82.28433218693687
JP,1985,364600.0,301129.328985,82.59169747257268
KR,1985,96460.0,82726.912263,85.76291961745801
LU,1985,2574.46,2130.600033,82.75910416164943
MT,1985,320.0,132.929997,41.540624062499994
MX,1985,1943950.0,1728122.0,88.89745106612824
NL,1985,33760.0,23514.57982,69.65219140995261
NO,1985,365244.0,131309.970946,35.95130130707143
PL,1985,306290.0,281169.663989,91.79851251722225
PT,1985,91500.0,73284.648957,80.09251252131148
RO,1985,230340.0,211042.429941,91.62213681557698
SE,1985,407339.7,312461.484159,76.70783971191612
TR,1985,769630.0,597074.375703,77.57940513012745
TW,1985,35410.0,8880.009941,25.077689751482634
US,1985,9158960.0,7362873.0,80.38983683737018
WA,1985,7292478.74,5426900.0,74.41776923164537
WE,1985,130315.25,39513.049145,30.321124461642057
WF,1985,23962685.0,14259710.0,59.50798084605294
WL,1985,10213233.61,7403234.5309,72.4866855454215
WM,1985,6459790.0,2228079.0,34.49150823788389
ZA,1985,1213090.0,1127584.0,92.95138860265932
AT,1986,82520.0,67171.069601,81.39974503271934
AU,1986,7682300.0,5841453.0,76.03781419626935
BE,1986,30173.69,20970.44985,69.49912274567679
BG,1986,110630.0,93561.140156,84.57121952092561
BR,1986,8358140.0,7653638.0,91.57106724701907
CA,1986,8965590.0,4082423.0,45.534348548171394
CH,1986,39528.95,27969.419189,70.75679771155065
CN,1986,9424670.0,6940320.0475,73.63992635816426
CY,1986,9240.0,3218.899955,34.836579599567095
DE,1986,349130.0,290315.648311,83.15402523730417
DK,1986,40000.0,33497.859268,83.74464817
ES,1986,499440.0,463787.541328,92.8615131603396
FI,1986,304590.0,245982.046797,80.75841189697626
FR,1986,547566.0,460624.022969,84.12210089176465
GB,1986,241930.0,209327.842929,86.52413629107593
GR,1986,128900.0,128838.769219,99.95249745461597
HU,1986,89880.0,81301.251328,90.45533080551847
ID,1986,1811570.0,1457696.0,80.46589422434684
IE,1986,68890.0,54083.149634,78.50653162142545
IN,1986,2973190.0,2491347.0,83.793736693585
IT,1986,294110.0,241756.806338,82.19945134065486
JP,1986,364700.0,301197.438948,82.5877266103647
KR,1986,96460.0,82725.078007,85.76101804582211
LU,1986,2574.46,2131.710006,82.80221895077024
MT,1986,320.0,132.929997,41.540624062499994
MX,1986,1943950.0,1728727.0,88.9285732657733
NL,1986,33760.0,23501.240835,69.61268019845973
NO,1986,365244.0,131345.453094,35.96101594933798
PL,1986,306290.0,280819.66564,91.68424226713246
PT,1986,91500.0,73292.288601,80.10086185901639
RO,1986,230340.0,211116.992208,91.65450734045325
SE,1986,407339.7,312455.208076,76.70629896275761
TR,1986,769630.0,598374.361328,77.74831559684523
TW,1986,35410.0,8880.000215,25.07766228466535
US,1986,9158960.0,7362873.0,80.38983683737018
WA,1986,7292478.74,5418491.0,74.30245864522054
WE,1986,130315.25,39509.599421,30.318477247290705
WF,1986,23962685.0,14266450.0,59.53610791111263
WL,1986,10213233.61,7402418.0,72.47869071311686
WM,1986,6459790.0,2283342.0,35.34700044428689
ZA,1986,1213090.0,1129778.1025,93.13225749944357
AT,1987,82520.0,67173.210692,81.40233966553562
AU,1987,7682300.0,5857121.0,76.2417635343582
BE,1987,30184.31,20947.610666,69.39900453580022
BG,1987,110630.0,93561.142519,84.57122165687427
BR,1987,8358140.0,7652869.0,91.56186663539974
CA,1987,8965590.0,4082713.0,45.53758313730608
CH,1987,39529.03,27952.400072,70.71359978223599
CN,1987,9424670.0,6964377.0,73.89518147585008
CY,1987,9240.0,3214.280065,34.786580790043296
DE,1987,349130.0,290035.331025,83.07373500558532
DK,1987,40000.0,33359.110523,83.3977763075
ES,1987,499440.0,463756.915312,92.85538108921992
FI,1987,304590.0,245985.047086,80.75939692242031
FR,1987,547566.0,460452.693105,84.09081153778723
GB,1987,241930.0,209230.07625,86.48372514777002
GR,1987,128900.0,128808.768281,99.929222871218
HU,1987,89880.0,81231.389273,90.3776026624388
ID,1987,1811570.0,1459238.0,80.55101376154386
IE,1987,68890.0,53864.317734,78.18887753520103
IN,1987,2973190.0,2492966.0,83.84818999122155
IT,1987,294110.0,241616.04458,82.15159109856855
JP,1987,364600.0,301103.705042,82.58466951234229
KR,1987,96460.0,82726.308749,85.76229395500725
LU,1987,2574.46,2132.810019,82.84494686264304
MT,1987,320.0,132.929997,41.540624062499994
MX,1987,1943950.0,1727010.0,88.84024794876412
NL,1987,33760.0,23473.839931,69.53151638329385
NO,1987,365244.0,131348.406165,35.9618244693958
PL,1987,306290.0,280719.665105,91.65159329556957
PT,1987,91500.0,73302.500825,80.11202275956283
RO,1987,230340.0,211345.988008,91.75392376834245
SE,1987,407339.7,312447.973284,76.70452285500284
TR,1987,769630.0,601966.814297,78.21509222574483
TW,1987,35410.0,8860.000215,25.021181064670998
US,1987,9158960.0,7262248.0,79.29118589883568
WA,1987,7292478.74,5435776.0,74.5394836763007
WE,1987,130315.25,39509.610278,30.318485578625676
WF,1987,23962685.0,14268440.0,59.54441248966884
WL,1987,10213233.61,7400738.0,72.46224146634398
WM,1987,6459790.0,2338215.0,36.19645530272656
ZA,1987,1213090.0,1131281.0,93.25614752409138
AT,1988,82520.0,67209.827216,81.44671257392149
AU,1988,7682300.0,5863670.0,76.32701144188589
BE,1988,30194.93,20925.199773,69.30037517225574
BG,1988,110630.0,93545.669306,84.55723520383259
BR,1988,8358140.0,7652116.0,91.55285745393114
CA,1988,8965590.0,4083003.0,45.54081772644076
CH,1988,39529.11,27935.490726,70.6706797243854
CN,1988,9424670.0,6990321.285,74.17046204270282
CY,1988,9240.0,3208.510046,34.72413469696969
DE,1988,349130.0,289941.400171,83.04683074241686
DK,1988,40000.0,33286.880792,83.21720198000001
ES,1988,499440.0,463678.736719,92.83972783897966
FI,1988,304590.0,245977.911876,80.75705436028761
FR,1988,547566.0,458356.151777,83.70792777071622
GB,1988,241930.0,211391.348125,87.37707110527839
GR,1988,128900.0,128828.768281,99.94473877501939
HU,1988,89870.0,81145.259351,90.29182079781907
ID,1988,1811570.0,1459740.0,80.57872453175975
IE,1988,68890.0,53735.289702,78.00158179997098
IN,1988,2973190.0,2490881.475,83.77807926839523
IT,1988,294110.0,240811.713232,81.87811132977458
JP,1988,364600.0,301089.344226,82.58073072572682
KR,1988,96460.0,82723.237486,85.75910997926601
LU,1988,2574.46,2133.910015,82.88767411418316
MT,1988,320.0,132.929997,41.540624062499994
MX,1988,1943950.0,1726088.0,88.7928187453381
NL,1988,33760.0,23481.989349,69.55565565462085
NO,1988,365244.0,131366.172009,35.966688572296874
PL,1988,306290.0,280229.680535,91.49161922850892
PT,1988,91500.0,73312.730679,80.12320292786886
RO,1988,230340.0,211412.940683,91.78299065859164
SE,1988,407339.7,312441.792913,76.70300560269474
TR,1988,769630.0,601330.686406,78.13243849719996
TW,1988,35410.0,8949.999961,25.275345837334086
US,1988,9158960.0,7265352.0,79.32507620952597
WA,1988,7292478.74,5433732.0,74.5114547978785
WE,1988,130315.25,39530.359416,30.33440784252035
WF,1988,23962685.0,14279220.0,59.58939910114413
WL,1988,10213233.61,7399763.0,72.45269502848473
WM,1988,6459790.0,2397138.0,37.10860569770844
ZA,1988,1213090.0,1132790.0,93.38054060292312
AT,1989,82520.0,67214.012397,81.45178429108094
AU,1989,7682300.0,5832410.0,75.92010205277066
BE,1989,30205.55,20902.610056,69.20122313945616
BG,1989,110630.0,93568.891543,84.57822610774654
BR,1989,8358140.0,7651379.0,91.54403970261326
CA,1989,8965590.0,4083295.0,45.544074623086715
CH,1989,39529.19,27918.750799,70.62818843239641
CN,1989,9424670.0,7019087.0,74.47567925455215
CY,1989,9240.0,3208.499926,34.72402517316017
DE,1989,349130.0,289804.417869,83.00759541402915
DK,1989,40000.0,33201.960047,83.0049001175
ES,1989,499440.0,464098.463594,92.9237673382188
FI,1989,304590.0,245980.47463,80.75789573853376
FR,1989,547566.0,458005.894453,83.64396154125713
GB,1989,241930.0,210563.364297,87.03483003224072
GR,1989,128900.0,128098.461367,99.37817018386345
HU,1989,89870.0,81069.979526,90.20805555357738
ID,1989,1811570.0,1459977.0,80.59180710654294
IE,1989,68890.0,52776.028935,76.60912895195239
IN,1989,2973190.0,2492772.0,83.8416650129995
IT,1989,294110.0,240862.475723,81.89537102546667
JP,1989,364600.0,301069.217963,82.57521063165113
KR,1989,96460.0,82712.930953,85.74842520526643
LU,1989,2574.46,2135.01992,82.9307862619734
MT,1989,320.0,132.929997,41.540624062499994
MX,1989,1943950.0,1723744.0,88.67223951233314
NL,1989,33760.0,23411.770171,69.34766045912322
NO,1989,365244.0,131410.638481,35.97886302882457
PL,1989,306290.0,280099.669163,91.44917207972837
PT,1989,91500.0,73312.741294,80.12321452896175
RO,1989,229350.0,209330.231582,91.27108418661435
SE,1989,407339.7,312435.298573,76.70141127245884
TR,1989,769630.0,603817.665156,78.45557802528486
TW,1989,35410.0,8950.000137,25.275346334368827
US,1989,9158960.0,7268460.0,79.35901019329705
WA,1989,7292478.74,5444712.0,74.66202088646747
WE,1989,130315.25,39506.179999,30.31585328578198
WF,1989,23962685.0,14285910.0,59.61731750845116
WL,1989,10213233.61,7398307.0,72.43843901461489
WM,1989,6459790.0,2444558.0,37.84268528853105
ZA,1989,1213090.0,1135218.0,93.58069063301157
AT,1990,82520.0,67995.690181,82.39904287566651
AU,1990,7682300.0,5983192.0,77.88282155083763
BE,1990,30216.17,20879.120608,69.09916315668069
BG,1990,110630.0,94860.011719,85.74528764259243
BR,1990,8358140.0,8237980.0,98.56235956803786
CA,1990,8965590.0,4096759.0,45.69424878898098
CH,1990,39529.27,27585.299582,69.78449028277021
CN,1990,9424670.0,6637727.9825,70.42928805464807
CY,1990,9240.0,3215.980023,34.8049786038961
DE,1990,349130.0,293319.562844,84.0144252410277
DK,1990,40000.0,33193.900126,82.984750315
ES,1990,499440.0,443766.427187,88.85280057404293
FI,1990,304590.0,242683.296861,79.67539868708757
FR,1990,547566.0,450288.004746,82.23447123196108
GB,1990,241930.0,209810.003867,86.72343399619724
GR,1990,128900.0,125205.509844,97.1338323072149
HU,1990,89870.0,82878.909165,92.22088479470347
ID,1990,1811570.0,1636280.0,90.32386272680603
IE,1990,68890.0,49989.119492,72.56368049354042
IN,1990,2973190.0,2453510.0,82.52113050292783
IT,1990,294110.0,244297.50292,83.06331063887662
JP,1990,364600.0,307820.001976,84.42676960394954
KR,1990,96460.0,87299.999147,90.50383490255028
LU,1990,2574.46,2136.140065,82.97429616307886
MT,1990,320.0,133.499997,41.7187490625
MX,1990,1943950.0,1763428.0,90.71365004243937
NL,1990,33760.0,23633.299227,70.00384842120853
NO,1990,365244.0,131080.000164,35.88833770411013
PL,1990,306290.0,276749.997058,90.35554443762447
PT,1990,91500.0,74172.718455,81.06308027868852
RO,1990,229350.0,211399.998282,92.17353315107913
SE,1990,407339.7,314782.770485,77.27770469831445
TR,1990,769630.0,594604.490703,77.25848663682548
TW,1990,35410.0,8900.009824,25.13417064106185
US,1990,9158960.0,7293980.0,79.6376444487147
WA,1990,7292478.74,5533257.0,75.87621708993834
WE,1990,130315.25,39244.800049,30.115278180412496
WF,1990,23962685.0,14479580.0,60.42553244763682
WL,1990,10213233.61,7553495.0,73.95791860282338
WM,1990,6459790.0,2495017.0,38.62380975232941
ZA,1990,1213090.0,1137421.0,93.76229298732987
AT,1991,82520.0,68188.172129,82.63229778114396
AU,1991,7682300.0,5964574.0,77.64047225440298
BE,1991,30226.79,20857.989782,69.00497797483622
BG,1991,110630.0,94928.000556,85.8067437006237
BR,1991,8358140.0,8185973.0,97.94012782748315
CA,1991,8965590.0,4097596.0,45.70358448244901
CH,1991,39529.35,27586.809788,69.78816951961011
CN,1991,9424670.0,6714381.0,71.2426111471277
CY,1991,9240.0,3212.469947,34.766990768398266
DE,1991,349130.0,284413.581076,81.46351819551457
DK,1991,40000.0,33054.059604,82.63514901
ES,1991,499440.0,445945.703047,89.28914445118534
FI,1991,304590.0,243571.618909,79.96704386519583
FR,1991,547566.0,450061.005293,82.1930151421016
GB,1991,241930.0,209386.007266,86.54817809531683
GR,1991,128900.0,124927.193008,96.91791544453064
HU,1991,89870.0,82846.180672,92.18446719928787
ID,1991,1811570.0,1583425.0,87.4062277472027
IE,1991,68890.0,49231.854658,71.46444281898678
IN,1991,2973190.0,2458893.0,82.70218183163539
IT,1991,294110.0,237217.007666,80.65587965931114
JP,1991,364600.0,307265.999821,84.27482167334064
KR,1991,96460.0,87044.99067,90.23946783122538
LU,1991,2574.46,2137.240015,83.01702162783651
MT,1991,320.0,133.499997,41.7187490625
MX,1991,1943950.0,1767449.0,90.92049692636128
NL,1991,33760.0,23162.479866,68.60924130924171
NO,1991,365244.0,131401.00006,35.976224129622935
PL,1991,306290.0,276526.996174,90.28273733194033
PT,1991,91500.0,73623.608394,80.46295999344262
RO,1991,229460.0,211684.995059,92.25354966399372
SE,1991,407339.7,314332.330041,77.16712366631585
TR,1991,769630.0,598869.375234,77.81263402336188
TW,1991,35410.0,8839.999961,24.96469912736515
US,1991,9158960.0,7295066.0,79.64950169014823
WA,1991,7293818.74,5537514.0,75.92064181183642
WE,1991,130315.25,39298.061063,30.156149079252046
WF,1991,23962685.0,14476870.0,60.41422319744219
WL,1991,10213223.61,7542494.0,73.85027771853514
WM,1991,6459790.0,2514285.0,38.922085702476394
ZA,1991,1213090.0,1141107.0,94.06614513350205
AT,1992,82520.0,68811.240962,83.38734968734852
AU,1992,7682300.0,6000487.0,78.10794944222434
BE,1992,30237.41,20834.809567,68.90408129201542
BG,1992,110630.0,95961.098393,86.74057524450872
BR,1992,8358140.0,8143953.0,97.43738439413553
CA,1992,8965590.0,4101878.0,45.75134486408591
CH,1992,39529.43,28243.738915,71.44990179468817
CN,1992,9424670.0,6789754.0,72.04235267653934
CY,1992,9240.0,3320.050022,35.93127729437229
DE,1992,349130.0,292590.670647,83.8056513754189
DK,1992,40000.0,33707.430828,84.26857706999999
EE,1992,42390.0,37678.190449,88.88462007313046
ES,1992,499440.0,450401.87748,90.18137864007689
FI,1992,304590.0,244282.812046,80.2005358173282
FR,1992,547566.0,456396.803125,83.35009900632983
GB,1992,241930.0,215450.205117,89.0547700231472
GR,1992,128900.0,126081.471381,97.81339905430566
HR,1992,55910.0,42952.809845,76.82491476480058
HU,1992,89870.0,81038.550437,90.17308382886392
ID,1992,1811570.0,1571605.0,86.7537550301672
IE,1992,68890.0,49414.469447,71.72952452750762
IN,1992,2973190.0,2465824.0,82.93529845048585
IT,1992,294110.0,242203.399697,82.3512970307028
JP,1992,364600.0,315717.90003,86.59295118760286
KR,1992,96460.0,87794.509853,91.01649373108023
LT,1992,62680.0,58530.529817,93.37991355615827
LU,1992,2574.46,2138.360005,83.06052550826192
LV,1992,62227.0,59069.560342,94.9259330226429
MT,1992,320.0,166.999997,52.1874990625
MX,1992,1943950.0,1771301.0,91.1186501710435
NL,1992,33760.0,24572.640548,72.78625754739336
NO,1992,365244.0,132508.689987,36.27949808538949
PL,1992,306290.0,279381.303281,91.21463426197394
PT,1992,91500.0,73856.399641,80.7173766568306
RO,1992,229460.0,214212.894785,93.35522303887389
RU,1992,16389950.0,10320370.0,62.96767226257554
SE,1992,407339.7,315119.860014,77.36045860838017
SI,1992,20140.0,17773.990162,88.25218551142005
TR,1992,769630.0,600436.330723,78.01623256928654
TW,1992,35410.0,9235.400228,26.081333600677777
US,1992,9158960.0,7341290.0,80.15418781171661
WA,1992,10931855.74,8356744.0,76.44396522195599
WE,1992,1022093.25,829051.597869,81.11310762193176
WF,1992,23962685.0,14499710.0,60.509538058861104
WL,1992,10213223.61,7539783.0,73.82373369968741
WM,1992,6459810.0,2535363.0,39.248259623735066
ZA,1992,1213090.0,1148010.0,94.63518782612996
AT,1993,82520.0,68753.509612,83.31738925351429
AU,1993,7682300.0,5939504.0,77.31413769313878
BE,1993,30248.03,20808.690037,68.79353808165358
BG,1993,110630.0,95694.812012,86.49987527072221
BR,1993,8358140.0,8092252.0,96.81881375521348
CA,1993,8965590.0,4100875.0,45.74015764718217
CH,1993,39529.51,28258.710235,71.48763097493492
CN,1993,9424670.0,6849553.0,72.67684704079825
CY,1993,9240.0,3325.440024,35.98961064935065
CZ,1993,77270.0,70443.409398,91.16527681894657
DE,1993,349120.0,295009.776021,84.50096700876489
DK,1993,40000.0,33597.089007,83.9927225175
EE,1993,42390.0,37256.610621,87.890093467799
ES,1993,499440.0,451188.458311,90.3388711979417
FI,1993,304590.0,244633.234875,80.31558320200926
FR,1993,547566.0,456477.500469,83.36483647067203
GB,1993,241930.0,210465.703321,86.99446258049849
GR,1993,128900.0,126327.951431,98.00461709154382
HR,1993,55910.0,41674.800581,74.53908170452515
HU,1993,89860.0,81119.719072,90.27344655241488
ID,1993,1811570.0,1561177.0,86.17812173970644
IE,1993,68890.0,49502.150502,71.85680142546087
IN,1993,2973190.0,2470393.0,83.08897177778749
IT,1993,294110.0,242434.402295,82.42983995613886
JP,1993,364600.0,315397.59904,86.5051012177729
KR,1993,96460.0,87570.199636,90.78395151980095
LT,1993,62680.0,58124.610153,92.73230720006381
LU,1993,2574.46,2139.510009,83.10519522540649
LV,1993,62227.0,59092.380624,94.96260565992254
MT,1993,320.0,168.799996,52.749998749999996
MX,1993,1943950.0,1769026.0,91.00162041204763
NL,1993,33760.0,24681.110033,73.10755341528436
NO,1993,365244.0,132631.900011,36.3132317056543
PL,1993,306290.0,279350.502791,91.20457827255215
PT,1993,91500.0,74578.370635,81.50641599453552
RO,1993,229460.0,214285.003125,93.38664827202999
RU,1993,16386180.0,10292630.0,62.81287035782592
SE,1993,407339.7,315363.759962,77.42033491014993
SI,1993,20140.0,17780.989911,88.28694096822244
SK,1993,48100.0,44300.889794,92.101641983368
TR,1993,769630.0,600984.985996,78.08752075620752
TW,1993,35410.0,9234.700207,26.07935669867269
US,1993,9158960.0,7319492.0,79.91619135797077
WA,1993,10931855.74,8311097.0,76.02640574179402
WE,1993,1022137.25,828942.361608,81.09892889707326
WF,1993,25063685.0,15083600.0,60.18109467941366
WL,1993,10213213.61,7531387.0,73.74159875228538
WM,1993,6459810.0,2612361.0,40.44021418586615
ZA,1993,1213090.0,1152349.0,94.99286944909281
AT,1994,82520.0,68787.588946,83.35868752544837
AU,1994,7682300.0,6028043.0,78.46664410397928
BE,1994,30258.65,20794.59962,68.72282676193419
BG,1994,110630.0,96144.208125,86.90609068516677
BR,1994,8358140.0,8040512.0,96.19977650529903
CA,1994,8965590.0,4099868.0,45.728925815255884
CH,1994,39529.59,28276.62111,71.53279634319507
CN,1994,9424670.0,6916306.0,73.38512648188212
CY,1994,9240.0,3185.940017,34.47987031385281
CZ,1994,77270.0,70497.178822,91.23486323540831
DE,1994,349110.0,296805.059182,85.01763317636275
DK,1994,40000.0,33175.779164,82.93944791
EE,1994,42390.0,35275.560946,83.21670428402925
ES,1994,499440.0,455936.231904,91.28949061028351
FI,1994,304590.0,245496.056438,80.59885631110674
FR,1994,547566.0,456625.41418,83.39184941723921
GB,1994,241930.0,209584.504805,86.63022560451371
GR,1994,128900.0,126746.319038,98.32918466873545
HR,1994,55910.0,42116.109856,75.32840253264175
HU,1994,89860.0,81179.49834,90.33997144446919
ID,1994,1811570.0,1543687.0,85.21266084114883
IE,1994,68890.0,49543.089918,71.91622865147336
IN,1994,2973190.0,2473272.0,83.18580379995896
IT,1994,294110.0,241285.796709,82.03930390296148
JP,1994,364600.0,314941.3989,86.37997775644541
KR,1994,96460.0,87303.999043,90.5079815913332
LT,1994,62680.0,56423.410098,90.01820373005744
LU,1994,2574.46,2140.589982,83.14714472161153
LV,1994,62227.0,59516.769947,95.64460756102656
MT,1994,320.0,170.799996,53.374998749999996
MX,1994,1943950.0,1767284.0,90.9120090537308
NL,1994,33760.0,24594.789524,72.85186470379146
NO,1994,365244.0,132831.499795,36.367880045941895
PL,1994,306290.0,279521.205258,91.26031057429233
PT,1994,91500.0,74421.639616,81.33512526338798
RO,1994,229510.0,214390.696513,93.41235524073026
RU,1994,16381330.0,10282420.0,62.76914023464517
SE,1994,407339.7,315492.360258,77.45190568412555
SI,1994,20140.0,17718.399932,87.97616649453823
SK,1994,48100.0,44314.719838,92.13039467359667
TR,1994,769630.0,603793.059395,78.4523809356444
TW,1994,35410.0,9216.000059,26.026546340016942
US,1994,9158960.0,7304393.0,79.75133639627207
WA,1994,10924932.74,8301258.0,75.98452272027443
WE,1994,1022113.25,829412.217586,81.14680223409685
WF,1994,25063685.0,15107460.0,60.27629217331769
WL,1994,10212923.61,7519971.0,73.63191273296913
WM,1994,6459810.0,2688130.0,41.61314342062692
ZA,1994,1213090.0,1155340.0,95.23942988566388
AT,1995,82520.0,68743.450763,83.3051996643238
AU,1995,7682300.0,5968565.0,77.6924228421176
BE,1995,30269.28,20765.200505,68.60156734814969
BG,1995,110630.0,96264.798623,87.01509411823194
BR,1995,8358140.0,7988843.0,95.58158872667842
CA,1995,8965590.0,4098855.0,45.71762706079578
CH,1995,39529.67,28295.470666,71.5803361525659
CN,1995,9424720.0,6937008.8275,73.60440233237698
CY,1995,9240.0,3195.839929,34.58701221861472
CZ,1995,77270.0,70493.750936,91.23042699107026
DE,1995,349100.0,297505.755164,85.22078349011744
DK,1995,40000.0,33585.439791,83.9635994775
EE,1995,42390.0,34349.019271,81.03094897617362
ES,1995,499440.0,454553.495342,91.0126332176037
FI,1995,304590.0,244398.143869,80.23840042975803
FR,1995,547566.0,457100.902168,83.47868607035498
GB,1995,241930.0,209630.212696,86.64911862770222
GR,1995,128900.0,127006.397657,98.53095241039566
HR,1995,55910.0,42359.099585,75.76301124128064
HU,1995,89860.0,81890.759092,91.13149242377031
ID,1995,1811570.0,1536736.0,84.82896051491248
IE,1995,68890.0,49671.220234,72.1022212715924
IN,1995,2973190.0,2473592.0,83.19656665063451
IT,1995,294110.0,238529.501387,81.1021391271973
JP,1995,364600.0,314453.50143,86.24616056774548
KR,1995,96460.0,86780.099027,89.96485489010989
LT,1995,62680.0,59028.280571,94.1740277137843
LU,1995,2574.46,2141.719998,83.19103804292939
LV,1995,62227.0,53477.089662,85.93872380477927
MT,1995,320.0,152.400003,47.6250009375
MX,1995,1943950.0,1765579.0,90.8243010365493
NL,1995,33760.0,24824.249808,73.53154563981043
NO,1995,365244.0,133846.89988,36.64588600497202
PL,1995,306290.0,278921.106061,91.06438540631429
PT,1995,91500.0,74056.630278,80.93620795409835
RO,1995,229490.0,214454.599609,93.44834180530742
RU,1995,16378380.0,10269950.0,62.704308973170725
SE,1995,407339.7,314733.350119,77.26557222853555
SI,1995,20140.0,17656.799792,87.67030681231381
SK,1995,48100.0,44335.049236,92.17265953430353
TR,1995,769630.0,597685.943223,77.658867666671
TW,1995,35410.0,9237.200032,26.086416356961312
US,1995,9158960.0,7297408.0,79.6750722789487
WA,1995,10924992.74,8258075.0,75.58883741647227
WE,1995,1022093.25,830115.392452,81.21718761492652
WF,1995,25063685.0,15131230.0,60.371130581955526
WL,1995,10212913.61,7508907.0,73.52365139608774
