EXIO3,EXIOBASE product code,ISO3,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021
WF,p01.a,MRT,196.0,196.0,235.0,274.0,254.0,274.0,156.0,201.0,194.0,536.0,536.0,978.0,1173.0,1173.0,1502.0,1549.0,1408.0,1291.0,3637.0,4224.0,5866.0,7821.0,8604.0,7821.0,9777.0,12905.0,20688.0,19925.0,21535.0,20256.0,16299.0,19834.0,25390.0,17755.0,20654.0,26103.0,31654.0,39850.0,33813.0,29799.0,22998.0,30272.0,30894.0,33448.0,28157.0,27556.0,32132.0,32131.0,20949.0,52578.0,61797.0,72042.0,79210.0,114669.0,87209.0,80951.0,117712.0,126315.0,99918.0,113919.0,167534.0
WF,p01.a,MUS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,318.0,354.0,424.0,449.0,345.0,261.0,194.0,182.0,108.0,77.0,15.0,62.0,50.0,4.0,57.0,108.0,53.0,68.0,16.0,8.0,8.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,325.0,253.0,464.0,257.0,138.0,63.0,7.0,8.0,0.0,0.0
WF,p01.a,MWI,3678.0,1799.0,1800.0,1845.0,2129.0,4302.0,4693.0,3559.0,6726.0,8514.0,12045.0,16308.0,26593.0,23855.0,30112.0,35196.0,33241.0,35978.0,17207.0,14861.0,14079.0,14470.0,10147.0,13643.0,13400.0,14629.0,11119.0,12640.0,17868.0,16925.0,0.0,0.0,0.0,0.0,0.0,28403.0,25689.0,26858.0,36304.0,28001.0,36428.0,35989.0,34486.0,19445.0,16139.0,35763.0,44256.0,44928.0,53181.0,43059.0,46042.0,43395.0,48945.0,51622.0,43580.0,32755.0,47350.0,43922.0,51906.0,56879.0,60616.0
WF,p01.a,NER,3735.0,4378.0,3930.0,4611.0,4577.0,8017.0,12718.0,15265.0,14861.0,14509.0,10676.0,12436.0,18110.0,11801.0,11466.0,11224.0,10402.0,12358.0,9293.0,11693.0,15213.0,16112.0,17520.0,19045.0,22174.0,29448.0,23759.0,20688.0,30094.0,28259.0,29211.0,18615.0,30777.0,24246.0,19945.0,20023.0,32537.0,22760.0,24242.0,23641.0,29878.0,29513.0,22713.0,28301.0,21986.0,23605.0,23526.0,23865.0,30975.0,40210.0,28991.0,27879.0,34065.0,40648.0,35521.0,40825.0,44047.0,39735.0,47617.0,44973.0,52403.0
WF,p01.a,NGA,52012.0,100505.0,76259.0,86035.0,90337.0,77823.0,150562.0,138048.0,127098.0,134137.0,151735.0,174808.0,190451.0,205312.0,197099.0,85253.0,159556.0,201401.0,293302.0,426266.0,485317.0,488837.0,500569.0,508390.0,559229.0,553880.0,696104.0,813816.0,1291703.0,977674.0,1261590.0,1274887.0,1198628.0,949126.0,1141923.0,1220919.0,1278015.0,1280753.0,1281535.0,1289747.0,1076223.0,1145052.0,1218573.0,1303826.0,1394945.0,1580703.0,1245948.0,1634280.0,1386830.0,1749066.0,1803853.0,2124653.0,1886257.0,2588055.0,2810449.0,4112707.0,4258571.0,4246443.0,3298871.0,3195742.0,3262302.0
WF,p01.a,REU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,31.0,31.0,31.0,31.0,32.0,34.0,36.0,38.0,40.0,43.0,44.0,48.0,53.0,58.0,63.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WF,p01.a,RWA,0.0,0.0,0.0,2.0,3.0,4.0,81.0,259.0,447.0,532.0,578.0,641.0,981.0,872.0,1010.0,1043.0,1277.0,1286.0,1366.0,1732.0,2251.0,2185.0,2797.0,3097.0,1564.0,3301.0,2392.0,2695.0,3168.0,3639.0,6414.0,6296.0,5162.0,1760.0,899.0,2579.0,3834.0,3103.0,3488.0,4558.0,6105.0,8203.0,10907.0,18064.0,24322.0,24611.0,24246.0,32068.0,31708.0,26301.0,31497.0,32881.0,36661.0,28440.0,38104.0,43231.0,42610.0,44535.0,51456.0,45561.0,51527.0
WF,p01.a,SEN,32498.0,30112.0,41453.0,43018.0,47818.0,49016.0,53772.0,22799.0,60968.0,35392.0,42314.0,14352.0,25161.0,45745.0,45249.0,45051.0,24605.0,57505.0,37764.0,25286.0,49678.0,46370.0,42447.0,53118.0,57489.0,55842.0,53105.0,57255.0,65788.0,70830.0,66404.0,69355.0,75623.0,63442.0,60675.0,58183.0,67930.0,48305.0,142349.0,79111.0,80947.0,67418.0,90652.0,78896.0,109140.0,74496.0,75625.0,159642.0,196358.0,236223.0,158705.0,183665.0,170566.0,218616.0,354445.0,371821.0,395477.0,471860.0,451971.0,527836.0,540505.0
WF,p01.a,SLE,103242.0,123178.0,129444.0,145869.0,156037.0,169724.0,183021.0,166635.0,198272.0,175981.0,181456.0,187322.0,187322.0,202848.0,223144.0,226820.0,234642.0,242463.0,195535.0,200619.0,195535.0,204725.0,179970.0,197153.0,168160.0,205307.0,182111.0,192797.0,202496.0,196982.0,196982.0,187133.0,190177.0,158461.0,139025.0,153182.0,160847.0,128392.0,96686.0,77875.0,117321.0,165057.0,174273.0,211960.0,288609.0,415441.0,229950.0,265965.0,347433.0,401500.0,441650.0,446373.0,491011.0,470856.0,340893.0,342305.0,350823.0,359281.0,370524.0,410543.0,773890.0
WF,p01.a,SOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,547.0,1017.0,626.0,665.0,1291.0,1408.0,3129.0,4458.0,4849.0,6296.0,7626.0,7430.0,1525.0,1642.0,4145.0,4654.0,4693.0,4693.0,7704.0,5866.0,3911.0,5866.0,1955.0,645.0,782.0,1130.0,1099.0,782.0,782.0,782.0,1564.0,4693.0,4693.0,7039.0,5674.0,5607.0,6257.0,3916.0,2034.0,3355.0,1670.0,2095.0,770.0,235.0,958.0,538.0,576.0,691.0,602.0,623.0,638.0
WF,p01.a,SSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.0,5504.0,5093.0,5014.0,9603.0,10259.0,10177.0
WF,p01.a,SWZ,1632.0,2255.0,2624.0,2469.0,2324.0,2569.0,2487.0,2200.0,3122.0,2874.0,2781.0,2205.0,1774.0,1413.0,1728.0,1984.0,1955.0,1955.0,1955.0,1955.0,1173.0,631.0,623.0,1007.0,1173.0,1173.0,1173.0,1173.0,1173.0,1295.0,1173.0,719.0,391.0,358.0,391.0,104.0,161.0,41.0,39.0,66.0,94.0,114.0,135.0,155.0,176.0,197.0,218.0,253.0,251.0,269.0,288.0,305.0,322.0,337.0,353.0,350.0,369.0,391.0,391.0,391.0,391.0
WF,p01.a,TCD,8995.0,9190.0,13296.0,14861.0,9777.0,14452.0,12634.0,13687.0,14333.0,15429.0,20017.0,15643.0,16425.0,14325.0,15232.0,19553.0,7821.0,8095.0,10050.0,18302.0,17129.0,9112.0,7051.0,4839.0,3060.0,5819.0,7625.0,28886.0,41443.0,25821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61899.0,36222.0,43865.0,52747.0,49284.0,35620.0,56966.0,43948.0,41601.0,68043.0,51114.0,72785.0,67533.0,73877.0,147991.0,118929.0,95217.0,100779.0,103068.0,101498.0,113630.0,108738.0,94892.0
WF,p01.a,TGO,7430.0,6956.0,8966.0,10754.0,6131.0,7039.0,10962.0,7039.0,5866.0,5702.0,9304.0,5084.0,4888.0,5401.0,5913.0,5964.0,6069.0,6650.0,5726.0,5749.0,5675.0,6376.0,3924.0,6945.0,5938.0,7745.0,9070.0,11217.0,10841.0,9835.0,15560.0,9880.0,13206.0,19585.0,20033.0,29923.0,33714.0,33891.0,31700.0,24366.0,24265.0,27078.0,24265.0,26794.0,28493.0,29832.0,29269.0,33452.0,47435.0,43060.0,43891.0,62938.0,101842.0,57851.0,55122.0,53618.0,54953.0,56896.0,57508.0,62513.0,64738.0
WF,p01.a,TZA,36761.0,40671.0,71566.0,57613.0,28530.0,52044.0,42895.0,40671.0,49275.0,51621.0,66873.0,73130.0,117712.0,87209.0,103633.0,135310.0,122796.0,151344.0,102460.0,113801.0,78214.0,125142.0,136574.0,138980.0,167257.0,214186.0,252089.0,240658.0,280968.0,289391.0,244268.0,153385.0,250676.0,240234.0,243480.0,315515.0,214971.0,332057.0,284933.0,305636.0,339328.0,385053.0,428973.0,413932.0,456649.0,471690.0,524755.0,555542.0,522000.0,1036381.0,879249.0,704141.0,858300.0,1024993.0,1165348.0,1340977.0,958788.0,1335430.0,1358875.0,1770567.0,1582033.0
WF,p01.a,UGA,1251.0,1564.0,645.0,899.0,1858.0,2424.0,3060.0,1122.0,1864.0,4474.0,8604.0,6140.0,3402.0,5866.0,6257.0,11341.0,8212.0,10050.0,5866.0,6648.0,5866.0,7430.0,8604.0,7821.0,7430.0,8212.0,7821.0,8995.0,17598.0,21118.0,23855.0,26593.0,28939.0,30112.0,30112.0,32068.0,31286.0,35196.0,37152.0,42627.0,44582.0,46928.0,51621.0,47319.0,59834.0,60225.0,63353.0,69554.0,80468.0,85297.0,91119.0,82907.0,83689.0,92687.0,93150.0,84045.0,73785.0,77927.0,64918.0,145869.0,284354.0
WF,p01.a,ZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,163.0,178.0,184.0,207.0,198.0,298.0,681.0,944.0,727.0,1144.0,724.0,865.0,1045.0,2062.0,3766.0,3626.0,4393.0,4383.0,3223.0,3794.0,4589.0,3603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,5461.0,7163.0,9395.0,16397.0,20201.0,19323.0,17724.0,17499.0,19413.0,9978.0,10432.0,15026.0,16841.0,11570.0,13543.0,25762.0
WF,p01.a,ZWE,391.0,391.0,993.0,1017.0,1017.0,1017.0,1173.0,1369.0,1564.0,1848.0,1173.0,743.0,313.0,235.0,164.0,101.0,84.0,130.0,137.0,137.0,146.0,38.0,48.0,281.0,56.0,114.0,233.0,203.0,213.0,183.0,176.0,156.0,196.0,179.0,156.0,168.0,170.0,156.0,181.0,189.0,197.0,204.0,250.0,273.0,289.0,308.0,327.0,0.0,0.0,388.0,411.0,420.0,463.0,503.0,555.0,507.0,519.0,533.0,443.0,293.0,1137.0
WF,p01.b,AGO,4737.0,4737.0,4737.0,3079.0,4737.0,5210.0,6394.0,6394.0,3350.0,2834.0,3027.0,3569.0,2730.0,4023.0,3079.0,3079.0,2368.0,2368.0,1895.0,1658.0,1421.0,1184.0,947.0,710.0,710.0,568.0,568.0,568.0,568.0,592.0,606.0,663.0,710.0,710.0,1184.0,1240.0,1303.0,1421.0,947.0,947.0,947.0,947.0,932.0,933.0,947.0,947.0,947.0,947.0,947.0,947.0,947.0,909.0,761.0,683.0,705.0,703.0,691.0,699.0,698.0,696.0,698.0
WF,p01.b,BDI,947.0,1539.0,1753.0,1753.0,1942.0,1949.0,1989.0,2321.0,1039.0,1184.0,1210.0,1089.0,1213.0,971.0,1225.0,1326.0,1421.0,649.0,1089.0,1326.0,1658.0,1421.0,1421.0,1895.0,1895.0,1895.0,1942.0,1966.0,1966.0,2037.0,2084.0,2108.0,2060.0,1881.0,2114.0,2144.0,2306.0,2316.0,1678.0,1444.0,2053.0,1963.0,1916.0,1775.0,1837.0,1896.0,1892.0,1917.0,2033.0,2140.0,2318.0,994.0,1521.0,1333.0,1576.0,1890.0,1909.0,5388.0,1159.0,2044.0,2101.0
WF,p01.b,BWA,95.0,95.0,95.0,95.0,95.0,107.0,107.0,107.0,159.0,85.0,118.0,118.0,122.0,130.0,130.0,135.0,142.0,142.0,142.0,142.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,355.0,118.0,207.0,237.0,213.0,166.0,148.0,118.0,116.0,103.0,130.0,80.0,70.0,62.0,51.0,44.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,89.0,243.0,303.0
WF,p01.b,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,186.0,237.0,367.0,360.0,360.0,213.0,95.0,64.0,85.0,95.0,95.0,95.0,95.0,90.0,133.0,136.0,139.0,142.0,132.0,95.0,133.0,137.0,141.0,145.0,149.0,154.0,158.0,163.0,168.0,173.0,178.0,184.0,190.0,213.0,225.0,189.0,201.0,201.0,201.0,189.0,189.0,166.0,118.0,104.0,148.0
WF,p01.b,COD,504.0,703.0,685.0,730.0,710.0,782.0,937.0,665.0,810.0,771.0,474.0,392.0,314.0,805.0,829.0,853.0,829.0,853.0,687.0,734.0,734.0,758.0,805.0,805.0,805.0,1956.0,1542.0,1561.0,1580.0,1599.0,1618.0,2186.0,2304.0,2428.0,2562.0,2429.0,2449.0,2473.0,2345.0,2223.0,2107.0,1999.0,2011.0,2023.0,2034.0,2046.0,2058.0,2070.0,2082.0,2094.0,2094.0,2201.0,2274.0,2368.0,2250.0,2605.0,2368.0,2724.0,2382.0,2131.0,2131.0
WF,p01.b,DZA,162400.0,356904.0,376481.0,275305.0,313858.0,149215.0,299711.0,363250.0,314083.0,339745.0,311999.0,392157.0,274268.0,258409.0,437614.0,385960.0,195888.0,256492.0,255880.0,357952.0,288550.0,231400.0,187046.0,209943.0,350040.0,291018.0,278229.0,145514.0,272853.0,177642.0,442731.0,434999.0,240738.0,169089.0,355227.0,706372.0,156667.0,539974.0,348141.0,180077.0,482948.0,355673.0,702168.0,646714.0,571882.0,636584.0,549202.0,263127.0,699389.0,616986.0,689388.0,812858.0,781316.0,576966.0,629196.0,577890.0,577039.0,942875.0,918163.0,735775.0,513540.0
WF,p01.b,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,3202.0,2275.0,1861.0,2282.0,7564.0,6517.0,3263.0,8642.0,1034.0,1126.0,2144.0,5106.0,5108.0,6459.0,1277.0,6191.0,7815.0,6868.0,7815.0,7105.0,7105.0,5921.0,5921.0,5921.0,5921.0,5921.0,5921.0,5921.0
WF,p01.b,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212087.0,190115.0,256649.0,275271.0,258813.0,270629.0,272277.0,292550.0,377987.0,342086.0,383214.0,382349.0,515486.0,525545.0,583329.0,548142.0,728407.0,676313.0,690678.0,813444.0,929602.0,1002170.0,1101484.0,1074703.0,1099597.0,1145805.0,1258819.0,1297527.0,1375466.0
WF,p01.b,KEN,25909.0,19941.0,26146.0,31901.0,40782.0,30409.0,38414.0,51226.0,57218.0,52455.0,48726.0,38931.0,32276.0,40814.0,37433.0,47431.0,42194.0,41474.0,49087.0,51078.0,50777.0,58616.0,59918.0,34243.0,59382.0,61301.0,55334.0,57911.0,57550.0,59068.0,62632.0,70339.0,50392.0,70339.0,74044.0,74602.0,59681.0,64136.0,50158.0,48368.0,60865.0,72758.0,89680.0,89860.0,87362.0,77963.0,76335.0,79738.0,51937.0,121256.0,63585.0,104666.0,106489.0,54211.0,56508.0,50848.0,39124.0,79717.0,86727.0,95845.0,58095.0
WF,p01.b,LBY,7103.0,7958.0,8076.0,6631.0,13479.0,13686.0,14736.0,12325.0,18573.0,6439.0,4198.0,9849.0,15945.0,9161.0,17794.0,31522.0,11396.0,23516.0,26051.0,33275.0,29156.0,44524.0,49672.0,43490.0,35288.0,44998.0,40735.0,38132.0,43814.0,30494.0,30788.0,29604.0,29841.0,28420.0,27709.0,29367.0,37040.0,33156.0,30788.0,29604.0,29604.0,29604.0,29604.0,29604.0,29604.0,24630.0,24630.0,24630.0,24867.0,31318.0,39314.0,47366.0,47366.0,47366.0,37893.0,47366.0,33156.0,47366.0,33156.0,30788.0,30788.0
WF,p01.b,LSO,13627.0,13026.0,13026.0,12789.0,11842.0,13736.0,11842.0,12737.0,14138.0,13630.0,13713.0,5684.0,8526.0,13499.0,10737.0,10572.0,14537.0,13714.0,7964.0,6677.0,4024.0,3425.0,3507.0,4056.0,4366.0,2607.0,4392.0,4556.0,7033.0,7854.0,1621.0,2807.0,1925.0,2831.0,2511.0,7413.0,7986.0,7020.0,3653.0,3682.0,12020.0,6217.0,5164.0,3840.0,3268.0,1565.0,748.0,639.0,1444.0,4765.0,4752.0,2491.0,3191.0,2982.0,1674.0,1111.0,2096.0,1652.0,339.0,475.0,567.0
WF,p01.b,MAR,170518.0,355246.0,341036.0,341036.0,374193.0,272355.0,356786.0,603918.0,347904.0,426414.0,518209.0,511737.0,372772.0,438847.0,372966.0,518408.0,304943.0,444401.0,425348.0,428900.0,211253.0,517096.0,466604.0,471170.0,558447.0,902112.0,574873.0,951903.0,930025.0,855880.0,1169688.0,369968.0,372539.0,1308066.0,258314.0,1401041.0,548616.0,1036959.0,510024.0,326992.0,785421.0,795439.0,1218930.0,1312004.0,720695.0,1498371.0,374815.0,892722.0,1508950.0,1154820.0,1425205.0,918430.0,1642180.0,1211599.0,1912327.0,646814.0,1679323.0,1733748.0,953315.0,606736.0,1786615.0
WF,p01.b,MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,114.0,99.0,35.0,76.0,71.0,71.0,71.0,71.0,71.0,133.0,80.0,237.0,710.0,1184.0,2131.0,2368.0,1895.0,947.0,3316.0,947.0,1184.0,2368.0,2368.0,2131.0,2368.0,2368.0,2088.0,2092.0,2382.0,2368.0,2605.0,2368.0,2087.0,2059.0,2368.0,2368.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,237.0,237.0
WF,p01.b,MLI,888.0,829.0,710.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,355.0,355.0,355.0,342.0,240.0,337.0,264.0,405.0,489.0,602.0,297.0,523.0,628.0,1457.0,748.0,644.0,1582.0,1796.0,1470.0,2215.0,1550.0,1350.0,2118.0,1138.0,2028.0,2033.0,3118.0,3584.0,2380.0,8015.0,9490.0,6496.0,10816.0,8468.0,9506.0,6635.0,6912.0,1948.0,8792.0,4973.0
WF,p01.b,MOZ,2084.0,1421.0,3316.0,1895.0,2368.0,2605.0,2042.0,2179.0,1232.0,2179.0,3221.0,2131.0,1895.0,1421.0,710.0,710.0,474.0,710.0,598.0,710.0,2368.0,1895.0,1421.0,1421.0,1184.0,1184.0,710.0,1184.0,1184.0,1625.0,710.0,474.0,408.0,351.0,320.0,306.0,253.0,287.0,338.0,355.0,474.0,639.0,900.0,1184.0,1468.0,1989.0,2368.0,2960.0,3552.0,4232.0,4820.0,4181.0,4689.0,4905.0,4803.0,4047.0,4050.0,4026.0,4263.0,3552.0,3552.0
WF,p01.b,MRT,24.0,24.0,22.0,21.0,24.0,47.0,54.0,54.0,57.0,57.0,47.0,47.0,36.0,36.0,36.0,59.0,71.0,43.0,47.0,50.0,71.0,73.0,76.0,118.0,118.0,118.0,123.0,126.0,128.0,133.0,142.0,137.0,95.0,72.0,81.0,88.0,95.0,111.0,115.0,117.0,114.0,118.0,142.0,189.0,118.0,136.0,474.0,947.0,809.0,571.0,684.0,1443.0,1583.0,1672.0,1670.0,1828.0,1795.0,1766.0,1762.0,1730.0,1658.0
WF,p01.b,MWI,36.0,36.0,42.0,71.0,118.0,145.0,181.0,149.0,157.0,430.0,157.0,202.0,143.0,129.0,150.0,218.0,96.0,118.0,118.0,118.0,163.0,166.0,166.0,389.0,186.0,305.0,395.0,443.0,351.0,388.0,0.0,0.0,0.0,0.0,0.0,548.0,317.0,436.0,392.0,430.0,531.0,360.0,356.0,395.0,410.0,473.0,1091.0,565.0,613.0,554.0,438.0,463.0,423.0,275.0,279.0,189.0,176.0,173.0,134.0,165.0,237.0
WF,p01.b,NAM,140.0,114.0,142.0,142.0,166.0,142.0,142.0,142.0,166.0,166.0,166.0,166.0,166.0,189.0,189.0,189.0,189.0,189.0,237.0,355.0,474.0,592.0,710.0,829.0,947.0,1403.0,1175.0,1092.0,1037.0,1048.0,1397.0,738.0,1350.0,1492.0,1516.0,1350.0,1355.0,1249.0,863.0,812.0,1449.0,2484.0,2437.0,1957.0,2609.0,3045.0,2881.0,3453.0,2948.0,3173.0,3860.0,3434.0,3552.0,2368.0,2403.0,2326.0,1443.0,1443.0,1445.0,2723.0,4527.0
WF,p01.b,NER,237.0,267.0,193.0,220.0,120.0,161.0,88.0,95.0,50.0,92.0,69.0,88.0,183.0,391.0,426.0,237.0,450.0,488.0,232.0,237.0,403.0,521.0,592.0,1973.0,1634.0,1895.0,1421.0,474.0,568.0,3079.0,2463.0,1989.0,1042.0,1705.0,734.0,403.0,142.0,2960.0,3000.0,2592.0,1492.0,829.0,829.0,1478.0,2131.0,1846.0,1658.0,2078.0,1464.0,1223.0,306.0,737.0,1342.0,427.0,1916.0,1950.0,1422.0,1138.0,1165.0,1307.0,1296.0
WF,p01.b,NGA,3789.0,3789.0,3789.0,4737.0,4737.0,4737.0,4973.0,4737.0,4737.0,4500.0,4737.0,4737.0,3552.0,4263.0,4263.0,4263.0,4737.0,4737.0,5210.0,5684.0,6158.0,6158.0,6158.0,6394.0,26762.0,31262.0,32919.0,11842.0,14210.0,11842.0,14210.0,9473.0,7721.0,8336.0,10326.0,11131.0,15631.0,23209.0,23920.0,17289.0,12078.0,12789.0,13736.0,14684.0,15631.0,16815.0,10421.0,12552.0,18946.0,26156.0,39077.0,23683.0,18946.0,21623.0,14210.0,14210.0,19600.0,20927.0,20581.0,13026.0,21315.0
WF,p01.b,RWA,284.0,328.0,413.0,76.0,114.0,24.0,71.0,147.0,192.0,296.0,292.0,544.0,564.0,661.0,545.0,712.0,874.0,866.0,705.0,515.0,247.0,561.0,782.0,727.0,1184.0,1304.0,1596.0,1918.0,2463.0,2605.0,3505.0,2984.0,1137.0,758.0,1421.0,1614.0,1420.0,980.0,854.0,1526.0,1958.0,1761.0,3625.0,3972.0,5197.0,4630.0,5834.0,1953.0,1892.0,1815.0,2005.0,2020.0,2140.0,1868.0,1893.0,2350.0,2588.0,3191.0,3715.0,3034.0,3241.0
WF,p01.b,SOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,308.0,324.0,324.0,332.0,219.0,156.0,204.0,219.0,237.0,218.0,218.0,218.0,213.0,222.0,227.0,225.0,227.0,228.0,237.0,284.0,227.0,230.0,237.0,225.0,236.0,238.0,237.0,237.0,242.0,244.0,246.0,247.0,249.0,249.0,249.0,249.0
WF,p01.b,SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,187.0,272.0,339.0,269.0,105.0,46.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,340.0,95.0,71.0,92.0,118.0,107.0,71.0,80.0,83.0,71.0,71.0,75.0,75.0,78.0,79.0,75.0,79.0,77.0,92.0,99.0,107.0,132.0,166.0,171.0,168.0,163.0,162.0,163.0,166.0,164.0,164.0,165.0
WF,p01.b,TCD,355.0,332.0,639.0,639.0,829.0,1232.0,1895.0,1303.0,1824.0,1634.0,1539.0,1944.0,1658.0,1705.0,1184.0,1421.0,947.0,1184.0,1421.0,1421.0,1326.0,1160.0,2368.0,296.0,1255.0,152.0,254.0,580.0,107.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,637.0,663.0,947.0,684.0,0.0,853.0,442.0,1988.0,1918.0,1184.0,402.0,408.0,2072.0,416.0,192.0,229.0,413.0,443.0,426.0,382.0,430.0,365.0
WF,p01.b,TUN,110126.0,151572.0,189465.0,163413.0,189465.0,153940.0,130257.0,142098.0,113679.0,122915.0,156308.0,228542.0,210779.0,202964.0,221437.0,191833.0,177623.0,177623.0,161045.0,205806.0,228068.0,216937.0,146361.0,168465.0,326826.0,149203.0,322066.0,85259.0,99469.0,265724.0,423003.0,375164.0,334547.0,119031.0,125710.0,477842.0,209572.0,320555.0,329195.0,199411.0,264777.0,99990.0,469872.0,407823.0,385253.0,296181.0,341699.0,217647.0,391623.0,194675.0,380232.0,360764.0,231026.0,358325.0,216125.0,219445.0,261532.0,254688.0,344589.0,246778.0,282539.0
WF,p01.b,TZA,1445.0,4163.0,5806.0,6418.0,7820.0,9064.0,8313.0,10421.0,9710.0,13499.0,14210.0,20841.0,20131.0,19420.0,16341.0,15157.0,13026.0,16578.0,20604.0,21315.0,22499.0,13736.0,17525.0,19657.0,17052.0,16967.0,17052.0,17999.0,22973.0,25104.0,19894.0,15157.0,13973.0,13973.0,17833.0,19799.0,18591.0,26407.0,19515.0,7744.0,21078.0,18236.0,17525.0,15868.0,24157.0,26051.0,19610.0,10269.0,19508.0,14771.0,26681.0,25788.0,24624.0,39551.0,17166.0,17999.0,11952.0,13417.0,15012.0,18301.0,16578.0
WF,p01.b,UGA,0.0,0.0,0.0,0.0,0.0,210.0,315.0,1184.0,1184.0,1876.0,1658.0,1634.0,1634.0,1895.0,3316.0,2842.0,3079.0,3292.0,1184.0,4026.0,1895.0,2368.0,2842.0,1658.0,1895.0,1974.0,2368.0,3079.0,2549.0,947.0,2131.0,2084.0,2131.0,2131.0,2131.0,2131.0,2131.0,2131.0,2605.0,2842.0,3316.0,3316.0,3552.0,3552.0,3552.0,4263.0,4500.0,4500.0,4737.0,4737.0,5447.0,4737.0,4737.0,5228.0,5229.0,5234.0,5234.0,5496.0,5684.0,5921.0,5921.0
WF,p01.b,ZMB,144.0,221.0,170.0,51.0,51.0,19.0,47.0,47.0,52.0,24.0,24.0,23.0,24.0,304.0,826.0,935.0,1261.0,1265.0,1546.0,2313.0,2803.0,3346.0,2590.0,3131.0,4063.0,4262.0,6553.0,8792.0,11039.0,13028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32406.0,22252.0,27435.0,26819.0,46290.0,40796.0,56208.0,60042.0,64793.0,47722.0,50736.0,37782.0,45877.0,27108.0,35963.0,45381.0,48759.0
